datetime,open,high,low,close,volume,dividends,stock splits
2024-11-06 09:30:00-05:00,283.06500244140625,289.30999755859375,282.20001220703125,287.90960693359375,33733448,0.0,0.0
2024-11-06 09:35:00-05:00,287.92999267578125,289.5899963378906,285.60321044921875,287.8599853515625,7289193,0.0,0.0
2024-11-06 09:40:00-05:00,287.8999938964844,289.0199890136719,286.3700866699219,286.86749267578125,4333303,0.0,0.0
2024-11-06 09:45:00-05:00,286.8599853515625,287.1299133300781,282.1199951171875,283.194091796875,5676534,0.0,0.0
2024-11-06 09:50:00-05:00,283.2255859375,284.7499084472656,278.9700012207031,279.25,5558101,0.0,0.0
2024-11-06 09:55:00-05:00,279.3800048828125,280.67999267578125,275.6199951171875,278.92999267578125,5522194,0.0,0.0
2024-11-06 10:00:00-05:00,278.9599914550781,279.79998779296875,276.40008544921875,278.0199890136719,3615557,0.0,0.0
2024-11-06 10:05:00-05:00,278.0823059082031,279.6499938964844,276.66009521484375,279.2499084472656,2773065,0.0,0.0
2024-11-06 10:10:00-05:00,279.1400146484375,282.70001220703125,278.80010986328125,281.94989013671875,3894133,0.0,0.0
2024-11-06 10:15:00-05:00,281.84600830078125,282.2200012207031,280.1099853515625,281.65008544921875,1880816,0.0,0.0
2024-11-06 10:20:00-05:00,281.6199951171875,281.95001220703125,279.54010009765625,280.37469482421875,1858868,0.0,0.0
2024-11-06 10:25:00-05:00,280.3399963378906,281.5,280.05999755859375,281.2179870605469,1537316,0.0,0.0
2024-11-06 10:30:00-05:00,281.32501220703125,282.3699951171875,280.1700134277344,280.8500061035156,2138502,0.0,0.0
2024-11-06 10:35:00-05:00,280.8299865722656,281.3999938964844,279.8399963378906,280.3280029296875,1459913,0.0,0.0
2024-11-06 10:40:00-05:00,280.375,281.5,280.1000061035156,281.25,1275558,0.0,0.0
2024-11-06 10:45:00-05:00,281.2025146484375,282.79998779296875,280.7300109863281,282.7196044921875,1590450,0.0,0.0
2024-11-06 10:50:00-05:00,282.7898864746094,283.70001220703125,282.0400085449219,283.67498779296875,1938347,0.0,0.0
2024-11-06 10:55:00-05:00,283.67498779296875,284.6698913574219,283.239990234375,283.7650146484375,2141621,0.0,0.0
2024-11-06 11:00:00-05:00,283.6400146484375,283.70001220703125,282.6600036621094,283.56781005859375,1159361,0.0,0.0
2024-11-06 11:05:00-05:00,283.5899963378906,284.6000061035156,283.3900146484375,284.32989501953125,1460726,0.0,0.0
2024-11-06 11:10:00-05:00,284.31500244140625,285.3800048828125,284.25,285.3599853515625,2233766,0.0,0.0
2024-11-06 11:15:00-05:00,285.3599853515625,285.44000244140625,284.2900085449219,284.54998779296875,1183445,0.0,0.0
2024-11-06 11:20:00-05:00,284.55499267578125,284.6698913574219,282.9100036621094,284.3418884277344,1566052,0.0,0.0
2024-11-06 11:25:00-05:00,284.32000732421875,284.7799987792969,284.0299987792969,284.5768127441406,961143,0.0,0.0
2024-11-06 11:30:00-05:00,284.54998779296875,285.29998779296875,284.04998779296875,284.09649658203125,1386112,0.0,0.0
2024-11-06 11:35:00-05:00,284.114990234375,284.45989990234375,283.239990234375,284.40240478515625,1005569,0.0,0.0
2024-11-06 11:40:00-05:00,284.3800048828125,285.20001220703125,284.0201110839844,285.010009765625,1052250,0.0,0.0
2024-11-06 11:45:00-05:00,285.010009765625,285.2300109863281,284.6099853515625,284.8900146484375,955395,0.0,0.0
2024-11-06 11:50:00-05:00,284.9049987792969,285.739990234375,284.3900146484375,285.67010498046875,1255452,0.0,0.0
2024-11-06 11:55:00-05:00,285.6973876953125,286.3500061035156,285.4101867675781,286.1199951171875,1682461,0.0,0.0
2024-11-06 12:00:00-05:00,286.04998779296875,286.54998779296875,285.8299865722656,286.3752136230469,1112018,0.0,0.0
2024-11-06 12:05:00-05:00,286.3999938964844,286.70001220703125,285.94329833984375,286.6199951171875,958835,0.0,0.0
2024-11-06 12:10:00-05:00,286.6195068359375,287.3599853515625,286.5299987792969,287.29998779296875,1481626,0.0,0.0
2024-11-06 12:15:00-05:00,287.2799987792969,287.3500061035156,285.9599914550781,286.139892578125,1264235,0.0,0.0
2024-11-06 12:20:00-05:00,286.139892578125,287.0,285.9200134277344,286.93499755859375,1084231,0.0,0.0
2024-11-06 12:25:00-05:00,286.8999938964844,287.5,286.7101135253906,287.4049987792969,935337,0.0,0.0
2024-11-06 12:30:00-05:00,287.4100036621094,287.4798889160156,286.54840087890625,286.78009033203125,898192,0.0,0.0
2024-11-06 12:35:00-05:00,286.7799987792969,287.072509765625,286.3299865722656,286.7699890136719,744056,0.0,0.0
2024-11-06 12:40:00-05:00,286.7650146484375,287.1195983886719,286.7200927734375,286.94830322265625,613035,0.0,0.0
2024-11-06 12:45:00-05:00,286.9276123046875,287.3699951171875,286.6600036621094,287.3349914550781,785561,0.0,0.0
2024-11-06 12:50:00-05:00,287.29998779296875,287.46990966796875,286.7699890136719,287.0400085449219,734699,0.0,0.0
2024-11-06 12:55:00-05:00,287.0306091308594,287.2699890136719,286.7200012207031,287.19500732421875,625981,0.0,0.0
2024-11-06 13:00:00-05:00,287.2200012207031,287.9299011230469,287.010009765625,287.7403869628906,1056741,0.0,0.0
2024-11-06 13:05:00-05:00,287.7049865722656,288.5,287.7049865722656,288.3999938964844,1308168,0.0,0.0
2024-11-06 13:10:00-05:00,288.45989990234375,288.8599853515625,288.29998779296875,288.6195983886719,1023938,0.0,0.0
2024-11-06 13:15:00-05:00,288.6409912109375,289.07000732421875,288.42999267578125,289.0087890625,1742974,0.0,0.0
2024-11-06 13:20:00-05:00,289.0097961425781,289.1199951171875,288.2200927734375,288.77020263671875,1058492,0.0,0.0
2024-11-06 13:25:00-05:00,288.79998779296875,289.25,288.760009765625,289.2300109863281,1130480,0.0,0.0
2024-11-06 13:30:00-05:00,289.2099914550781,289.3299865722656,288.1099853515625,288.59368896484375,1106886,0.0,0.0
2024-11-06 13:35:00-05:00,288.54638671875,288.8399963378906,287.79998779296875,287.802001953125,992015,0.0,0.0
2024-11-06 13:40:00-05:00,287.80029296875,288.6400146484375,287.79998779296875,288.5,768057,0.0,0.0
2024-11-06 13:45:00-05:00,288.5198974609375,288.5899963378906,287.9601135253906,288.5,627014,0.0,0.0
2024-11-06 13:50:00-05:00,288.510009765625,288.510009765625,287.3999938964844,287.67498779296875,1063810,0.0,0.0
2024-11-06 13:55:00-05:00,287.65008544921875,287.989990234375,287.2200012207031,287.4100036621094,672822,0.0,0.0
2024-11-06 14:00:00-05:00,287.42999267578125,287.6400146484375,286.2799987792969,286.7250061035156,1073073,0.0,0.0
2024-11-06 14:05:00-05:00,286.7250061035156,286.7698974609375,285.3399963378906,285.5548095703125,1468183,0.0,0.0
2024-11-06 14:10:00-05:00,285.55999755859375,286.3699951171875,284.7572021484375,286.3500061035156,1516295,0.0,0.0
2024-11-06 14:15:00-05:00,286.3999938964844,287.510009765625,286.3599853515625,287.4599914550781,1310687,0.0,0.0
2024-11-06 14:20:00-05:00,287.4800109863281,288.19000244140625,287.4549865722656,288.1405944824219,1315820,0.0,0.0
2024-11-06 14:25:00-05:00,288.1499938964844,288.19000244140625,287.6505126953125,287.83551025390625,782587,0.0,0.0
2024-11-06 14:30:00-05:00,287.8299865722656,288.1000061035156,287.3299865722656,287.42999267578125,852575,0.0,0.0
2024-11-06 14:35:00-05:00,287.45989990234375,288.1499938964844,286.8699951171875,287.87091064453125,953187,0.0,0.0
2024-11-06 14:40:00-05:00,287.8599853515625,288.0199890136719,287.4169921875,287.8299865722656,696406,0.0,0.0
2024-11-06 14:45:00-05:00,287.8442077636719,288.035400390625,287.7401123046875,287.9516906738281,409949,0.0,0.0
2024-11-06 14:50:00-05:00,287.9649963378906,288.6499938964844,287.8399963378906,288.6499938964844,1503777,0.0,0.0
2024-11-06 14:55:00-05:00,288.6200866699219,288.989990234375,288.42010498046875,288.8900146484375,779209,0.0,0.0
2024-11-06 15:00:00-05:00,288.8399963378906,289.05999755859375,288.3399963378906,288.5851135253906,1103441,0.0,0.0
2024-11-06 15:05:00-05:00,288.6299133300781,288.95001220703125,288.57000732421875,288.7550048828125,635747,0.0,0.0
2024-11-06 15:10:00-05:00,288.7650146484375,289.0,288.6099853515625,288.9100036621094,837992,0.0,0.0
2024-11-06 15:15:00-05:00,288.92498779296875,289.3999938964844,288.9100036621094,289.3587951660156,992668,0.0,0.0
2024-11-06 15:20:00-05:00,289.3500061035156,289.4200134277344,288.1000061035156,288.2699890136719,1053458,0.0,0.0
2024-11-06 15:25:00-05:00,288.260009765625,288.777587890625,288.239990234375,288.6549987792969,888819,0.0,0.0
2024-11-06 15:30:00-05:00,288.65130615234375,288.82000732421875,287.7200012207031,288.20819091796875,808984,0.0,0.0
2024-11-06 15:35:00-05:00,288.2099914550781,288.9200134277344,288.17999267578125,288.8399963378906,1021943,0.0,0.0
2024-11-06 15:40:00-05:00,288.82281494140625,288.8999938964844,288.5150146484375,288.80999755859375,753080,0.0,0.0
2024-11-06 15:45:00-05:00,288.7900085449219,289.3500061035156,288.739990234375,289.32000732421875,1206758,0.0,0.0
2024-11-06 15:50:00-05:00,289.3399963378906,289.418701171875,288.6400146484375,288.95001220703125,1528504,0.0,0.0
2024-11-06 15:55:00-05:00,288.95001220703125,289.2699890136719,287.8299865722656,288.4700012207031,3065995,0.0,0.0
2024-11-07 09:30:00-05:00,288.5799865722656,289.95001220703125,286.1400146484375,288.2300109863281,8228875,0.0,0.0
2024-11-07 09:35:00-05:00,288.2143859863281,288.6300048828125,285.5199890136719,288.42999267578125,2954163,0.0,0.0
2024-11-07 09:40:00-05:00,288.4410095214844,289.989990234375,287.3599853515625,288.0299987792969,3541029,0.0,0.0
2024-11-07 09:45:00-05:00,288.0799865722656,289.0,287.5600891113281,288.2650146484375,1714465,0.0,0.0
2024-11-07 09:50:00-05:00,288.20941162109375,289.2799987792969,287.6499938964844,288.1000061035156,1482660,0.0,0.0
2024-11-07 09:55:00-05:00,288.1099853515625,291.4100036621094,287.93798828125,291.345703125,3577898,0.0,0.0
2024-11-07 10:00:00-05:00,291.3500061035156,293.3399963378906,290.6600036621094,293.17138671875,3935689,0.0,0.0
2024-11-07 10:05:00-05:00,293.1700134277344,293.6099853515625,292.2699890136719,293.2900085449219,2205607,0.0,0.0
2024-11-07 10:10:00-05:00,293.2898864746094,293.42999267578125,291.79998779296875,292.7900085449219,1908808,0.0,0.0
2024-11-07 10:15:00-05:00,292.7616882324219,294.95001220703125,292.6700134277344,294.95001220703125,2662016,0.0,0.0
2024-11-07 10:20:00-05:00,294.8900146484375,294.95001220703125,293.6400146484375,294.67999267578125,1668106,0.0,0.0
2024-11-07 10:25:00-05:00,294.6400146484375,297.0723876953125,294.54998779296875,296.8500061035156,3516351,0.0,0.0
2024-11-07 10:30:00-05:00,296.8258056640625,297.79998779296875,296.010009765625,296.86199951171875,2762306,0.0,0.0
2024-11-07 10:35:00-05:00,296.8599853515625,297.6000061035156,296.2668151855469,296.7699890136719,1719494,0.0,0.0
2024-11-07 10:40:00-05:00,296.77899169921875,297.30999755859375,296.15008544921875,297.05499267578125,1463422,0.0,0.0
2024-11-07 10:45:00-05:00,297.05999755859375,298.0,296.6700134277344,297.493896484375,1590552,0.0,0.0
2024-11-07 10:50:00-05:00,297.4649963378906,297.64990234375,296.3599853515625,297.32000732421875,1372529,0.0,0.0
2024-11-07 10:55:00-05:00,297.3309020996094,298.3500061035156,297.0299987792969,297.69110107421875,1885278,0.0,0.0
2024-11-07 11:00:00-05:00,297.6531982421875,298.0,296.7099914550781,296.96990966796875,1674306,0.0,0.0
2024-11-07 11:05:00-05:00,296.9599914550781,298.1099853515625,296.6000061035156,297.4049987792969,1521831,0.0,0.0
2024-11-07 11:10:00-05:00,297.360107421875,298.1000061035156,297.0199890136719,297.67999267578125,1022131,0.0,0.0
2024-11-07 11:15:00-05:00,297.6700134277344,298.20001220703125,296.9100036621094,297.0299987792969,1050118,0.0,0.0
2024-11-07 11:20:00-05:00,297.1400146484375,297.70001220703125,296.739990234375,296.9700012207031,881157,0.0,0.0
2024-11-07 11:25:00-05:00,296.9798889160156,297.9100036621094,296.9602966308594,297.6449890136719,826333,0.0,0.0
2024-11-07 11:30:00-05:00,297.5400085449219,298.79998779296875,297.2500915527344,298.4208984375,1545570,0.0,0.0
2024-11-07 11:35:00-05:00,298.42730712890625,299.260009765625,298.1400146484375,298.8599853515625,1744887,0.0,0.0
2024-11-07 11:40:00-05:00,298.8564147949219,299.6700134277344,298.71380615234375,299.1199951171875,1521900,0.0,0.0
2024-11-07 11:45:00-05:00,299.08740234375,299.5,298.7099914550781,299.2101135253906,1117620,0.0,0.0
2024-11-07 11:50:00-05:00,299.2101135253906,299.739990234375,298.9800109863281,299.6099853515625,1092721,0.0,0.0
2024-11-07 11:55:00-05:00,299.5899963378906,299.739990234375,298.80999755859375,298.989501953125,1164582,0.0,0.0
2024-11-07 12:00:00-05:00,298.9320068359375,299.1499938964844,297.1499938964844,297.18450927734375,1651684,0.0,0.0
2024-11-07 12:05:00-05:00,297.239990234375,298.1799011230469,297.239990234375,297.9700012207031,989448,0.0,0.0
2024-11-07 12:10:00-05:00,297.92999267578125,298.5299072265625,297.6600036621094,297.88970947265625,1054915,0.0,0.0
2024-11-07 12:15:00-05:00,297.9200134277344,298.5,297.760009765625,298.04998779296875,683545,0.0,0.0
2024-11-07 12:20:00-05:00,298.04998779296875,298.54998779296875,297.8901062011719,298.25,662713,0.0,0.0
2024-11-07 12:25:00-05:00,298.2900085449219,298.739990234375,297.9501037597656,298.5950012207031,747803,0.0,0.0
2024-11-07 12:30:00-05:00,298.57501220703125,298.7799987792969,298.0101013183594,298.20001220703125,737615,0.0,0.0
2024-11-07 12:35:00-05:00,298.20001220703125,298.54998779296875,297.8299865722656,298.0799865722656,717055,0.0,0.0
2024-11-07 12:40:00-05:00,298.0400085449219,298.3399963378906,297.92999267578125,298.0400085449219,364219,0.0,0.0
2024-11-07 12:45:00-05:00,298.05999755859375,298.54998779296875,297.8500061035156,298.4574890136719,620455,0.0,0.0
2024-11-07 12:50:00-05:00,298.3299865722656,298.7799072265625,298.24169921875,298.69000244140625,436104,0.0,0.0
2024-11-07 12:55:00-05:00,298.7200012207031,299.0,298.6099853515625,298.7998962402344,571130,0.0,0.0
2024-11-07 13:00:00-05:00,298.79998779296875,298.80828857421875,297.8500061035156,297.9656066894531,684829,0.0,0.0
2024-11-07 13:05:00-05:00,297.9649963378906,298.20001220703125,296.29998779296875,296.44281005859375,1669097,0.0,0.0
2024-11-07 13:10:00-05:00,296.4364929199219,296.9100036621094,295.29998779296875,296.4200134277344,1760762,0.0,0.0
2024-11-07 13:15:00-05:00,296.3900146484375,296.8299865722656,295.82000732421875,296.24468994140625,1036690,0.0,0.0
2024-11-07 13:20:00-05:00,296.2644958496094,297.3999938964844,296.1000061035156,297.21929931640625,939389,0.0,0.0
2024-11-07 13:25:00-05:00,297.1788024902344,297.45599365234375,296.82000732421875,296.8799133300781,595138,0.0,0.0
2024-11-07 13:30:00-05:00,296.80999755859375,296.8699951171875,295.5400085449219,295.6794128417969,1160297,0.0,0.0
2024-11-07 13:35:00-05:00,295.7099914550781,297.5,295.4700012207031,297.1099853515625,1153817,0.0,0.0
2024-11-07 13:40:00-05:00,297.10009765625,297.29998779296875,296.6499938964844,297.20001220703125,803382,0.0,0.0
2024-11-07 13:45:00-05:00,297.1400146484375,297.2900085449219,296.40069580078125,297.1099853515625,552573,0.0,0.0
2024-11-07 13:50:00-05:00,297.0929870605469,298.1400146484375,296.9700012207031,298.1400146484375,733284,0.0,0.0
2024-11-07 13:55:00-05:00,298.0790100097656,298.2900085449219,297.7101135253906,298.07000732421875,590849,0.0,0.0
2024-11-07 14:00:00-05:00,298.1000061035156,298.54998779296875,297.25,298.0,1157217,0.0,0.0
2024-11-07 14:05:00-05:00,298.0,298.8500061035156,297.8599853515625,298.5350036621094,934378,0.0,0.0
2024-11-07 14:10:00-05:00,298.5,298.989990234375,298.42010498046875,298.5603942871094,771205,0.0,0.0
2024-11-07 14:15:00-05:00,298.6000061035156,298.79998779296875,298.1099853515625,298.15008544921875,574345,0.0,0.0
2024-11-07 14:20:00-05:00,298.2200012207031,298.2900085449219,296.75,297.2950134277344,912115,0.0,0.0
2024-11-07 14:25:00-05:00,297.3057861328125,297.8800048828125,297.2200012207031,297.5971984863281,559858,0.0,0.0
2024-11-07 14:30:00-05:00,297.6131896972656,298.3699951171875,297.54998779296875,298.1199951171875,689725,0.0,0.0
2024-11-07 14:35:00-05:00,298.0600891113281,298.3500061035156,297.2900085449219,297.3800048828125,684860,0.0,0.0
2024-11-07 14:40:00-05:00,297.3500061035156,297.6899108886719,296.2799987792969,297.4200134277344,1364166,0.0,0.0
2024-11-07 14:45:00-05:00,297.3800048828125,298.14990234375,297.20001220703125,297.989990234375,838554,0.0,0.0
2024-11-07 14:50:00-05:00,298.0299987792969,298.20001220703125,296.6000061035156,297.093994140625,1035225,0.0,0.0
2024-11-07 14:55:00-05:00,297.1000061035156,298.139892578125,297.0700988769531,297.95989990234375,1787875,0.0,0.0
2024-11-07 15:00:00-05:00,297.9599914550781,298.3500061035156,297.5000915527344,297.989990234375,875488,0.0,0.0
2024-11-07 15:05:00-05:00,298.06988525390625,298.5,297.5801086425781,298.3299865722656,779292,0.0,0.0
2024-11-07 15:10:00-05:00,298.2699890136719,298.80999755859375,297.78009033203125,298.7300109863281,983695,0.0,0.0
2024-11-07 15:15:00-05:00,298.7550048828125,299.489990234375,298.4700927734375,299.32269287109375,1376573,0.0,0.0
2024-11-07 15:20:00-05:00,299.30999755859375,299.6600036621094,299.0199890136719,299.2063903808594,1153406,0.0,0.0
2024-11-07 15:25:00-05:00,299.17999267578125,299.3799133300781,297.3599853515625,297.5716857910156,1425954,0.0,0.0
2024-11-07 15:30:00-05:00,297.5899963378906,298.2900085449219,297.4100036621094,298.1409912109375,951453,0.0,0.0
2024-11-07 15:35:00-05:00,298.1099853515625,298.6499938964844,297.9599914550781,298.626708984375,1191600,0.0,0.0
2024-11-07 15:40:00-05:00,298.6123962402344,299.0,297.8900146484375,298.2139892578125,1120108,0.0,0.0
2024-11-07 15:45:00-05:00,298.2200012207031,298.4198913574219,297.6300048828125,297.8900146484375,879615,0.0,0.0
2024-11-07 15:50:00-05:00,297.9100036621094,298.29998779296875,297.1401062011719,297.29998779296875,1430364,0.0,0.0
2024-11-07 15:55:00-05:00,297.3599853515625,297.54998779296875,296.67999267578125,296.75,2089796,0.0,0.0
2024-11-08 09:30:00-05:00,299.1600036621094,302.3699035644531,297.6600036621094,302.10009765625,10664677,0.0,0.0
2024-11-08 09:35:00-05:00,302.1000061035156,304.9700012207031,302.0199890136719,304.8399963378906,5208800,0.0,0.0
2024-11-08 09:40:00-05:00,304.78399658203125,305.5799865722656,303.3599853515625,304.0199890136719,3831461,0.0,0.0
2024-11-08 09:45:00-05:00,304.00689697265625,306.6199951171875,303.1499938964844,306.40008544921875,3812892,0.0,0.0
2024-11-08 09:50:00-05:00,306.4200134277344,306.71990966796875,305.29010009765625,305.4100036621094,2388595,0.0,0.0
2024-11-08 09:55:00-05:00,305.4419860839844,308.5,305.1600036621094,308.489990234375,3362910,0.0,0.0
2024-11-08 10:00:00-05:00,308.4700012207031,310.29998779296875,308.0199890136719,309.2099914550781,4907961,0.0,0.0
2024-11-08 10:05:00-05:00,309.239990234375,309.2734069824219,307.260009765625,308.80999755859375,3163342,0.0,0.0
2024-11-08 10:10:00-05:00,308.75,311.70001220703125,308.29998779296875,311.4100036621094,3275161,0.0,0.0
2024-11-08 10:15:00-05:00,311.41070556640625,313.1000061035156,310.25,312.9200134277344,3686214,0.0,0.0
2024-11-08 10:20:00-05:00,312.95001220703125,314.20001220703125,311.66009521484375,314.0921936035156,3799063,0.0,0.0
2024-11-08 10:25:00-05:00,314.0950012207031,314.9800109863281,313.1499938964844,314.5400085449219,3641839,0.0,0.0
2024-11-08 10:30:00-05:00,314.55999755859375,318.8900146484375,314.260009765625,318.75,5797440,0.0,0.0
2024-11-08 10:35:00-05:00,318.7900085449219,319.44000244140625,315.75,316.63299560546875,5488838,0.0,0.0
2024-11-08 10:40:00-05:00,316.5801086425781,316.739990234375,313.6600036621094,313.8580017089844,4355079,0.0,0.0
2024-11-08 10:45:00-05:00,313.8599853515625,315.20001220703125,312.6300048828125,315.19989013671875,4055730,0.0,0.0
2024-11-08 10:50:00-05:00,315.1401062011719,317.0,314.252197265625,314.40008544921875,3174688,0.0,0.0
2024-11-08 10:55:00-05:00,314.4649963378906,314.8999938964844,311.6000061035156,313.4299011230469,3150986,0.0,0.0
2024-11-08 11:00:00-05:00,313.38751220703125,313.75,312.010009765625,313.67999267578125,2248584,0.0,0.0
2024-11-08 11:05:00-05:00,313.614990234375,314.7300109863281,313.2799987792969,314.5526123046875,2005353,0.0,0.0
2024-11-08 11:10:00-05:00,314.5526123046875,315.5199890136719,313.55999755859375,315.1900939941406,2065564,0.0,0.0
2024-11-08 11:15:00-05:00,315.2250061035156,315.989990234375,314.510009765625,315.8299865722656,1638335,0.0,0.0
2024-11-08 11:20:00-05:00,315.864990234375,316.9800109863281,314.6199951171875,316.7900085449219,3296646,0.0,0.0
2024-11-08 11:25:00-05:00,316.70001220703125,318.489990234375,316.2200012207031,317.7300109863281,2861230,0.0,0.0
2024-11-08 11:30:00-05:00,317.760009765625,318.0,315.80999755859375,316.0398864746094,1807544,0.0,0.0
2024-11-08 11:35:00-05:00,316.010009765625,317.6400146484375,315.9801025390625,317.447509765625,1374313,0.0,0.0
2024-11-08 11:40:00-05:00,317.45989990234375,317.9599914550781,314.92010498046875,315.5093078613281,1645969,0.0,0.0
2024-11-08 11:45:00-05:00,315.57000732421875,316.67999267578125,315.0,315.95001220703125,1618519,0.0,0.0
2024-11-08 11:50:00-05:00,315.9800109863281,317.2900085449219,315.6701965332031,317.2200012207031,1061345,0.0,0.0
2024-11-08 11:55:00-05:00,317.2900085449219,318.739990234375,317.202392578125,317.94000244140625,2245090,0.0,0.0
2024-11-08 12:00:00-05:00,317.9649963378906,318.989990234375,317.7799987792969,317.8699951171875,2117761,0.0,0.0
2024-11-08 12:05:00-05:00,317.8399963378906,318.20001220703125,316.5,317.8299865722656,1409354,0.0,0.0
2024-11-08 12:10:00-05:00,317.82000732421875,317.89990234375,316.1000061035156,316.36871337890625,1243476,0.0,0.0
2024-11-08 12:15:00-05:00,316.3800048828125,317.4700012207031,315.9200134277344,317.0199890136719,1151790,0.0,0.0
2024-11-08 12:20:00-05:00,317.0050048828125,317.1499938964844,316.41009521484375,317.04998779296875,778480,0.0,0.0
2024-11-08 12:25:00-05:00,317.04071044921875,317.5,316.75,317.29998779296875,779137,0.0,0.0
2024-11-08 12:30:00-05:00,317.281005859375,317.96990966796875,316.6199951171875,317.760009765625,1061447,0.0,0.0
2024-11-08 12:35:00-05:00,317.7099914550781,318.5400085449219,317.510009765625,317.6300048828125,1246309,0.0,0.0
2024-11-08 12:40:00-05:00,317.6419982910156,317.8599853515625,316.6300964355469,316.9200134277344,959853,0.0,0.0
2024-11-08 12:45:00-05:00,316.9100036621094,317.9200134277344,316.79998779296875,317.5799865722656,746186,0.0,0.0
2024-11-08 12:50:00-05:00,317.5600891113281,318.25,317.5,318.0199890136719,978033,0.0,0.0
2024-11-08 12:55:00-05:00,318.0,318.0885925292969,317.20001220703125,317.3644104003906,695608,0.0,0.0
2024-11-08 13:00:00-05:00,317.3900146484375,318.0596008300781,317.1600036621094,317.75,819985,0.0,0.0
2024-11-08 13:05:00-05:00,317.7361145019531,320.75,317.2099914550781,320.6300048828125,3282761,0.0,0.0
2024-11-08 13:10:00-05:00,320.6571044921875,321.6300048828125,319.30999755859375,320.0498962402344,3043199,0.0,0.0
2024-11-08 13:15:00-05:00,320.0299987792969,321.348388671875,319.6000061035156,320.9200134277344,1592127,0.0,0.0
2024-11-08 13:20:00-05:00,320.8999938964844,321.3299865722656,320.2099914550781,321.0400085449219,1311465,0.0,0.0
2024-11-08 13:25:00-05:00,320.9800109863281,321.8399963378906,320.6300048828125,321.1000061035156,1639234,0.0,0.0
2024-11-08 13:30:00-05:00,321.0400085449219,322.3599853515625,320.8800048828125,322.239990234375,1929496,0.0,0.0
2024-11-08 13:35:00-05:00,322.19000244140625,324.2200012207031,321.881103515625,324.05999755859375,2683241,0.0,0.0
2024-11-08 13:40:00-05:00,324.0,325.25,323.6099853515625,324.82611083984375,2941899,0.0,0.0
2024-11-08 13:45:00-05:00,324.889892578125,325.75,324.29998779296875,324.8100891113281,2589317,0.0,0.0
2024-11-08 13:50:00-05:00,324.86419677734375,325.0299987792969,323.19000244140625,324.5823974609375,2822257,0.0,0.0
2024-11-08 13:55:00-05:00,324.5899963378906,325.20001220703125,323.82000732421875,324.78009033203125,1684519,0.0,0.0
2024-11-08 14:00:00-05:00,324.8114013671875,325.0899963378906,324.2200012207031,324.3999938964844,1131828,0.0,0.0
2024-11-08 14:05:00-05:00,324.3349914550781,326.79998779296875,324.32000732421875,326.4577941894531,3093379,0.0,0.0
2024-11-08 14:10:00-05:00,326.4649963378906,328.70001220703125,326.43951416015625,328.10528564453125,3375358,0.0,0.0
2024-11-08 14:15:00-05:00,328.1000061035156,328.1600036621094,325.8800048828125,327.2799987792969,2838351,0.0,0.0
2024-11-08 14:20:00-05:00,327.2799987792969,327.6499938964844,325.2200927734375,325.40008544921875,2093589,0.0,0.0
2024-11-08 14:25:00-05:00,325.45989990234375,327.1000061035156,325.1499938964844,326.7099914550781,1741010,0.0,0.0
2024-11-08 14:30:00-05:00,326.65740966796875,326.7204895019531,323.7799987792969,324.3335876464844,2339819,0.0,0.0
2024-11-08 14:35:00-05:00,324.25,325.6770935058594,323.79998779296875,324.125,1930243,0.0,0.0
2024-11-08 14:40:00-05:00,324.1000061035156,324.44000244140625,322.65728759765625,322.885009765625,2053787,0.0,0.0
2024-11-08 14:45:00-05:00,322.92999267578125,323.6000061035156,321.1499938964844,322.5050048828125,2952017,0.0,0.0
2024-11-08 14:50:00-05:00,322.4851989746094,324.0199890136719,322.2699890136719,323.7398986816406,2171387,0.0,0.0
2024-11-08 14:55:00-05:00,323.7221984863281,324.3598937988281,322.70001220703125,322.8900146484375,1487619,0.0,0.0
2024-11-08 15:00:00-05:00,322.98529052734375,323.5599060058594,321.3399963378906,321.7149963378906,1821226,0.0,0.0
2024-11-08 15:05:00-05:00,321.7099914550781,322.3299865722656,319.79998779296875,320.2799987792969,2331508,0.0,0.0
2024-11-08 15:10:00-05:00,320.29998779296875,320.5799865722656,317.4700012207031,319.19000244140625,3552386,0.0,0.0
2024-11-08 15:15:00-05:00,319.21148681640625,319.760009765625,317.4100036621094,319.1499938964844,2351280,0.0,0.0
2024-11-08 15:20:00-05:00,319.1700134277344,319.3699951171875,316.70001220703125,318.76141357421875,2313638,0.0,0.0
2024-11-08 15:25:00-05:00,318.7601013183594,320.29998779296875,318.3500061035156,319.0487060546875,2035928,0.0,0.0
2024-11-08 15:30:00-05:00,319.05999755859375,319.96990966796875,317.79010009765625,319.8817138671875,1754647,0.0,0.0
2024-11-08 15:35:00-05:00,319.8800048828125,322.29998779296875,319.0,321.8931884765625,2323729,0.0,0.0
2024-11-08 15:40:00-05:00,321.97808837890625,322.6499938964844,321.05999755859375,321.4822998046875,1926825,0.0,0.0
2024-11-08 15:45:00-05:00,321.5,322.70001220703125,320.70001220703125,320.7546081542969,1892804,0.0,0.0
2024-11-08 15:50:00-05:00,320.79998779296875,321.70001220703125,319.3900146484375,321.32110595703125,2313021,0.0,0.0
2024-11-08 15:55:00-05:00,321.32000732421875,321.45989990234375,320.5,321.260009765625,2527923,0.0,0.0
2024-11-11 09:30:00-05:00,343.010009765625,349.25,341.5,348.7300109863281,24980675,0.0,0.0
